CMDLINE /usr/bin/python3 fair_temperature_preprocess.py --scenario ssp585 --pipeline_id configTest.temperature.fair.temperature
MEM 4.375000 1713368838.5966
MEM 40.203125 1713368838.6993
MEM 67.914062 1713368838.8011
MEM 89.789062 1713368838.9044
MEM 125.843750 1713368839.0088
MEM 144.218750 1713368839.1117
MEM 157.093750 1713368839.2170
MEM 156.128906 1713368839.3195
MEM 156.933594 1713368839.4205
CMDLINE /usr/bin/python3 fair_temperature_preprocess.py --scenario ssp585 --pipeline_id configTest.temperature.fair.temperature
MEM 4.613281 1713407362.7040
MEM 15.675781 1713407362.8047
MEM 19.363281 1713407362.9052
MEM 25.437500 1713407363.0057
MEM 31.300781 1713407363.1061
MEM 37.050781 1713407363.2066
MEM 42.531250 1713407363.3070
MEM 46.339844 1713407363.4074
MEM 51.863281 1713407363.5080
MEM 55.292969 1713407363.6083
MEM 61.457031 1713407363.7087
MEM 66.132812 1713407363.8091
MEM 70.863281 1713407363.9094
MEM 74.882812 1713407364.0098
MEM 80.812500 1713407364.1101
MEM 84.605469 1713407364.2105
MEM 93.519531 1713407364.3111
MEM 106.824219 1713407364.4116
MEM 112.238281 1713407364.5121
MEM 118.511719 1713407364.6126
MEM 120.832031 1713407364.7130
MEM 125.062500 1713407364.8134
MEM 130.734375 1713407364.9139
MEM 136.953125 1713407365.0143
MEM 143.140625 1713407365.1148
MEM 147.707031 1713407365.2151
MEM 150.800781 1713407365.3158
MEM 156.160156 1713407365.4163
MEM 146.312500 1713407365.5169
MEM 167.382812 1713407365.6174
MEM 183.882812 1713407365.7178
MEM 201.550781 1713407365.8183
MEM 144.921875 1713407365.9188
CMDLINE /usr/bin/python3 fair_temperature_preprocess.py --scenario ssp585 --pipeline_id configTest.temperature.fair.temperature
MEM 5.914062 1713454809.5117
MEM 15.281250 1713454809.6121
MEM 18.777344 1713454809.7125
MEM 43.761719 1713454809.8128
MEM 51.316406 1713454809.9132
MEM 57.632812 1713454810.0136
MEM 87.777344 1713454810.1140
MEM 94.039062 1713454810.2144
MEM 68.628906 1713454810.3147
MEM 71.488281 1713454810.4151
MEM 74.117188 1713454810.5154
MEM 81.855469 1713454810.6157
MEM 88.671875 1713454810.7161
MEM 94.621094 1713454810.8164
MEM 106.558594 1713454810.9167
MEM 124.167969 1713454811.0171
MEM 129.347656 1713454811.1175
MEM 133.472656 1713454811.2178
MEM 139.410156 1713454811.3182
MEM 144.050781 1713454811.4189
MEM 150.019531 1713454811.5193
MEM 155.949219 1713454811.6197
MEM 161.976562 1713454811.7202
MEM 168.347656 1713454811.8206
MEM 184.769531 1713454811.9211
MEM 155.917969 1713454812.0215
CMDLINE /usr/bin/python3 fair_temperature_preprocess.py --scenario ssp585 --pipeline_id configTest.temperature.fair.temperature
MEM 4.789062 1713456750.1640
MEM 16.738281 1713456750.2646
MEM 47.468750 1713456750.3663
MEM 55.144531 1713456750.4666
MEM 61.390625 1713456750.5670
MEM 92.570312 1713456750.6682
MEM 98.554688 1713456750.7686
MEM 83.285156 1713456750.8690
MEM 89.464844 1713456750.9693
MEM 98.710938 1713456751.0699
MEM 107.910156 1713456751.1703
MEM 119.007812 1713456751.2706
MEM 135.921875 1713456751.3710
MEM 140.562500 1713456751.4714
MEM 146.777344 1713456751.5717
MEM 152.656250 1713456751.6721
MEM 158.843750 1713456751.7724
MEM 165.023438 1713456751.8729
MEM 171.210938 1713456751.9734
MEM 177.218750 1713456752.0739
MEM 183.343750 1713456752.1744
MEM 189.558594 1713456752.2748
MEM 171.375000 1713456752.3752
