bcc-csm1-1,1861,2300,rcp26,zostoga,m
1861,-0.001134
1862,-0.000886
1863,-0.001345
1864,-0.000502
1865,-0.000606
1866,-0.000149
1867,0.000950
1868,0.001069
1869,0.001215
1870,0.002048
1871,0.002164
1872,0.002268
1873,0.002967
1874,0.003473
1875,0.003643
1876,0.004124
1877,0.004224
1878,0.004374
1879,0.005443
1880,0.006207
1881,0.006657
1882,0.007455
1883,0.007215
1884,-0.000368
1885,-0.002446
1886,-0.001629
1887,-0.000137
1888,0.000300
1889,0.000928
1890,0.000114
1891,-0.002513
1892,-0.002469
1893,-0.001739
1894,-0.000722
1895,-0.000890
1896,-0.000891
1897,-0.000350
1898,-0.000747
1899,-0.000848
1900,-0.000417
1901,-0.000205
1902,0.000568
1903,-0.004534
1904,-0.006929
1905,-0.006273
1906,-0.005394
1907,-0.005225
1908,-0.004928
1909,-0.004863
1910,-0.004253
1911,-0.004008
1912,-0.003994
1913,-0.004212
1914,-0.004360
1915,-0.003912
1916,-0.003249
1917,-0.002948
1918,-0.002805
1919,-0.001956
1920,-0.001631
1921,-0.001632
1922,-0.001243
1923,-0.000988
1924,0.000211
1925,0.001421
1926,0.001722
1927,0.002043
1928,0.002301
1929,0.002371
1930,0.002993
1931,0.003958
1932,0.004668
1933,0.004544
1934,0.004401
1935,0.004865
1936,0.005669
1937,0.005999
1938,0.006367
1939,0.006289
1940,0.006224
1941,0.006246
1942,0.005951
1943,0.005667
1944,0.005576
1945,0.006257
1946,0.006131
1947,0.007093
1948,0.007741
1949,0.007970
1950,0.008541
1951,0.008383
1952,0.009149
1953,0.009107
1954,0.009037
1955,0.010232
1956,0.010721
1957,0.011180
1958,0.011937
1959,0.013086
1960,0.013229
1961,0.014627
1962,0.015228
1963,0.012902
1964,0.009335
1965,0.009801
1966,0.011460
1967,0.012560
1968,0.013531
1969,0.013825
1970,0.013863
1971,0.015297
1972,0.016362
1973,0.017833
1974,0.018382
1975,0.018700
1976,0.019598
1977,0.020577
1978,0.021324
1979,0.022631
1980,0.023505
1981,0.025032
1982,0.025610
1983,0.023508
1984,0.024442
1985,0.026950
1986,0.029155
1987,0.030792
1988,0.033092
1989,0.035536
1990,0.037568
1991,0.038625
1992,0.033907
1993,0.034309
1994,0.036554
1995,0.038433
1996,0.039907
1997,0.041302
1998,0.043932
1999,0.045302
2000,0.046144
2001,0.048142
2002,0.049351
2003,0.050467
2004,0.052408
2005,0.053913
2006,0.055085
2007,0.056158
2008,0.057033
2009,0.058338
2010,0.060315
2011,0.061137
2012,0.062299
2013,0.063588
2014,0.065872
2015,0.067551
2016,0.069130
2017,0.070430
2018,0.071667
2019,0.073356
2020,0.074910
2021,0.075982
2022,0.077599
2023,0.079305
2024,0.080614
2025,0.081989
2026,0.084207
2027,0.085900
2028,0.087870
2029,0.088138
2030,0.090017
2031,0.090910
2032,0.092584
2033,0.093939
2034,0.096057
2035,0.097908
2036,0.099740
2037,0.101274
2038,0.102533
2039,0.103976
2040,0.104725
2041,0.106272
2042,0.107108
2043,0.109050
2044,0.110338
2045,0.111825
2046,0.113059
2047,0.114630
2048,0.114917
2049,0.116423
2050,0.118605
2051,0.119514
2052,0.120950
2053,0.122726
2054,0.124126
2055,0.125349
2056,0.126522
