ipsl-cm5a-lr,1861,2300,rcp26,zostoga,m
1861,-0.001010
1862,-0.000766
1863,-0.000331
1864,0.000097
1865,0.000210
1866,-0.000024
1867,0.000112
1868,0.000285
1869,0.001267
1870,0.002392
1871,0.001875
1872,0.001186
1873,0.001541
1874,0.002838
1875,0.003198
1876,0.002514
1877,0.001648
1878,0.001451
1879,0.001316
1880,0.001984
1881,0.003191
1882,0.003769
1883,0.002289
1884,-0.001314
1885,-0.004085
1886,-0.004349
1887,-0.003666
1888,-0.003281
1889,-0.003321
1890,-0.003436
1891,-0.003298
1892,-0.002991
1893,-0.003117
1894,-0.002636
1895,-0.002204
1896,-0.002010
1897,-0.001759
1898,-0.001914
1899,-0.000839
1900,0.000000
1901,0.000698
1902,0.001770
1903,0.000802
1904,-0.000121
1905,0.000154
1906,0.000577
1907,0.001214
1908,0.000977
1909,0.001386
1910,0.001731
1911,0.002980
1912,0.002296
1913,0.002084
1914,0.002297
1915,0.002749
1916,0.003606
1917,0.004867
1918,0.006347
1919,0.006499
1920,0.006829
1921,0.007577
1922,0.008333
1923,0.009202
1924,0.009660
1925,0.011019
1926,0.012315
1927,0.012516
1928,0.012366
1929,0.013025
1930,0.012717
1931,0.012548
1932,0.012820
1933,0.012041
1934,0.012747
1935,0.012791
1936,0.014651
1937,0.015391
1938,0.016429
1939,0.016484
1940,0.017079
1941,0.018158
1942,0.018098
1943,0.019023
1944,0.019317
1945,0.019776
1946,0.019268
1947,0.019151
1948,0.020815
1949,0.022154
1950,0.022471
1951,0.022568
1952,0.022809
1953,0.023382
1954,0.024056
1955,0.023171
1956,0.023602
1957,0.023908
1958,0.024010
1959,0.024873
1960,0.026573
1961,0.027443
1962,0.026678
1963,0.026021
1964,0.023751
1965,0.021998
1966,0.022723
1967,0.024121
1968,0.024889
1969,0.025309
1970,0.025999
1971,0.026516
1972,0.027567
1973,0.028362
1974,0.029141
1975,0.029601
1976,0.029712
1977,0.031356
1978,0.031388
1979,0.031718
1980,0.033232
1981,0.035276
1982,0.036706
1983,0.035523
1984,0.035133
1985,0.035053
1986,0.037336
1987,0.038809
1988,0.041363
1989,0.043650
1990,0.045272
1991,0.045619
1992,0.044557
1993,0.044382
1994,0.045625
1995,0.046982
1996,0.047845
1997,0.050224
1998,0.052129
1999,0.053757
2000,0.056228
2001,0.057332
2002,0.058587
2003,0.060585
2004,0.061903
2005,0.063012
2006,0.064649
2007,0.066111
2008,0.066914
2009,0.068589
2010,0.069592
2011,0.071522
2012,0.073059
2013,0.074469
2014,0.075939
2015,0.077717
2016,0.079615
2017,0.081338
2018,0.082946
2019,0.083737
2020,0.085307
2021,0.086646
2022,0.088820
2023,0.091169
2024,0.092662
2025,0.094563
2026,0.096065
2027,0.097792
2028,0.098431
2029,0.100011
2030,0.101518
2031,0.103563
2032,0.105449
2033,0.106695
2034,0.108095
2035,0.109330
2036,0.110309
2037,0.111759
2038,0.115018
2039,0.117705
2040,0.118660
2041,0.119842
2042,0.121523
2043,0.122803
2044,0.123666
2045,0.124959
2046,0.126288
2047,0.126980
2048,0.128862
2049,0.130388
2050,0.131195
2051,0.132065
2052,0.133723
2053,0.134960
2054,0.135559
2055,0.136376
2056,0.137129
2057,0.138687
2058,0.139190
2059,0.140692
2060,0.142217
2061,0.144470
2062,0.145522
2063,0.145925
2064,0.146574
2065,0.147233
2066,0.148012
2067,0.148619
2068,0.149175
2069,0.150386
2070,0.151155
2071,0.151781
2072,0.152331
2073,0.153381
2074,0.153672
2075,0.154533
2076,0.155321
2077,0.155432
2078,0.156309
2079,0.157235
2080,0.157732
2081,0.158623
2082,0.160261
2083,0.160842
2084,0.161144
2085,0.161358
2086,0.161559
2087,0.162633
2088,0.162869
2089,0.163239
2090,0.162566
2091,0.164103
2092,0.164889
2093,0.165736
2094,0.166451
2095,0.166162
2096,0.166476
2097,0.166893
2098,0.166781
2099,0.167741
2100,0.168193
2101,0.168195
2102,0.168650
2103,0.169691
2104,0.170203
2105,0.171483
2106,0.172295
2107,0.172993
2108,0.173155
2109,0.174261
2110,0.174428
2111,0.174351
2112,0.175334
2113,0.175821
2114,0.176729
2115,0.177535
2116,0.176832
2117,0.177245
2118,0.177016
2119,0.177886
2120,0.179037
2121,0.178799
2122,0.179047
2123,0.179602
2124,0.181419
2125,0.181969
2126,0.181927
2127,0.182195
2128,0.182031
2129,0.182171
2130,0.182634
2131,0.182620
2132,0.182819
2133,0.183240
2134,0.183238
2135,0.183789
2136,0.184213
2137,0.185288
2138,0.185673
2139,0.186116
2140,0.186492
2141,0.186333
2142,0.186874
2143,0.186606
2144,0.186447
2145,0.186732
2146,0.187323
2147,0.188441
2148,0.189729
2149,0.190276
2150,0.189345
2151,0.189654
2152,0.190009
2153,0.190447
2154,0.190260
2155,0.190098
2156,0.190806
2157,0.191336
2158,0.191897
2159,0.192774
2160,0.192878
2161,0.193430
2162,0.193810
2163,0.192577
2164,0.192454
2165,0.192852
2166,0.194061
2167,0.194340
2168,0.194948
2169,0.195237
2170,0.194879
2171,0.195689
2172,0.196142
2173,0.196318
2174,0.196324
2175,0.195850
2176,0.195627
2177,0.195273
2178,0.196209
2179,0.196638
2180,0.197513
2181,0.197820
2182,0.197811
2183,0.198340
2184,0.198769
2185,0.199333
2186,0.198083
2187,0.198025
2188,0.197445
2189,0.198022
2190,0.198908
2191,0.200162
2192,0.201091
2193,0.201323
2194,0.201142
2195,0.201153
2196,0.201131
2197,0.200468
2198,0.200579
2199,0.200978
2200,0.201756
2201,0.201820
2202,0.202361
2203,0.202292
2204,0.201523
2205,0.200566
2206,0.200402
2207,0.200653
2208,0.201091
2209,0.201033
2210,0.202283
2211,0.202586
2212,0.202028
2213,0.202675
2214,0.203180
2215,0.203089
2216,0.202895
2217,0.203514
2218,0.203202
2219,0.203300
2220,0.203730
2221,0.204014
2222,0.205215
2223,0.204655
2224,0.205683
2225,0.206022
2226,0.205731
2227,0.205816
2228,0.206044
2229,0.206166
2230,0.206112
2231,0.206565
2232,0.206754
2233,0.207119
2234,0.207517
2235,0.207183
2236,0.206459
2237,0.206104
2238,0.205222
2239,0.205217
2240,0.205348
2241,0.206108
2242,0.206293
2243,0.206374
2244,0.206305
2245,0.206308
2246,0.206252
2247,0.207185
2248,0.207452
2249,0.207286
2250,0.207342
2251,0.208046
2252,0.207801
2253,0.207498
2254,0.207863
2255,0.207589
2256,0.207470
2257,0.207638
2258,0.207416
2259,0.208202
2260,0.207909
2261,0.207505
2262,0.207006
2263,0.206915
2264,0.207572
2265,0.208617
2266,0.208576
2267,0.208963
2268,0.209000
2269,0.208179
2270,0.208290
2271,0.208762
2272,0.208615
2273,0.207676
2274,0.206492
2275,0.206431
2276,0.206574
2277,0.205894
2278,0.206437
2279,0.206643
2280,0.207310
2281,0.207403
2282,0.208005
2283,0.208337
2284,0.207050
2285,0.206782
2286,0.206931
2287,0.208092
2288,0.208137
2289,0.208654
2290,0.209200
2291,0.208892
2292,0.208881
2293,0.209077
2294,0.208800
2295,0.208820
2296,0.209090
2297,0.209007
2298,0.209107
2299,0.209840
2300,0.208704
