CMDLINE /usr/bin/python3 total_workflow.py --directory ./to_total --workflows workflows.yml --workflow wf4 --scale global --experiment_name capstone.modules --pyear_start 2020 --pyear_end 2150 --pyear_step 10
MEM 4.707031 1712362585.9190
MEM 14.300781 1712362586.0195
MEM 16.152344 1712362586.1199
MEM 24.894531 1712362586.2202
MEM 28.609375 1712362586.3206
MEM 32.781250 1712362586.4210
MEM 38.042969 1712362586.5219
MEM 43.554688 1712362586.6228
MEM 49.257812 1712362586.7232
MEM 54.250000 1712362586.8236
MEM 58.527344 1712362586.9240
MEM 60.613281 1712362587.0243
MEM 67.562500 1712362587.1247
MEM 71.699219 1712362587.2252
MEM 74.628906 1712362587.3256
MEM 78.265625 1712362587.4259
MEM 89.851562 1712362587.5263
MEM 89.593750 1712362587.6267
MEM 90.304688 1712362587.7293
MEM 98.093750 1712362587.8298
MEM 107.289062 1712362587.9387
MEM 113.156250 1712362588.0393
MEM 119.750000 1712362588.1400
MEM 111.703125 1712362588.2405
MEM 133.742188 1712362588.3413
MEM 176.312500 1712362588.4419
MEM 184.875000 1712362588.5423
MEM 186.875000 1712362588.6428
MEM 190.875000 1712362588.7432
MEM 191.636719 1712362588.8436
MEM 185.621094 1712362588.9440
MEM 185.621094 1712362589.0446
MEM 190.691406 1712362589.1451
MEM 202.542969 1712362589.2458
MEM 209.558594 1712362589.3463
MEM 197.695312 1712362589.4470
MEM 204.457031 1712362589.5479
MEM 207.785156 1712362589.6487
MEM 218.082031 1712362589.7493
MEM 218.851562 1712362589.8500
MEM 214.742188 1712362589.9509
MEM 245.550781 1712362590.0514
MEM 254.566406 1712362590.1521
MEM 238.859375 1712362590.2526
MEM 277.269531 1712362590.3533
MEM 292.347656 1712362590.4538
MEM 269.937500 1712362590.5544
MEM 316.398438 1712362590.6550
MEM 330.187500 1712362590.7556
MEM 331.218750 1712362590.8562
MEM 343.003906 1712362590.9568
MEM 367.621094 1712362591.0576
MEM 369.164062 1712362591.1581
MEM 369.675781 1712362591.2586
MEM 396.621094 1712362591.3593
MEM 405.636719 1712362591.4598
MEM 391.730469 1712362591.5603
MEM 434.523438 1712362591.6609
MEM 443.539062 1712362591.7615
MEM 431.859375 1712362591.8623
MEM 455.316406 1712362591.9628
MEM 481.222656 1712362592.0635
MEM 481.222656 1712362592.1640
MEM 457.789062 1712362592.2649
MEM 484.335938 1712362592.3655
MEM 509.992188 1712362592.4659
MEM 519.007812 1712362592.5663
MEM 513.355469 1712362592.6667
MEM 550.792969 1712362592.7672
MEM 539.703125 1712362592.8679
MEM 525.382812 1712362592.9685
MEM 549.562500 1712362593.0690
MEM 583.378906 1712362593.1698
MEM 569.953125 1712362593.2701
MEM 577.960938 1712362593.3706
MEM 601.937500 1712362593.4711
MEM 598.156250 1712362593.5715
MEM 590.179688 1712362593.6720
MEM 627.277344 1712362593.7725
MEM 627.121094 1712362593.8730
MEM 627.640625 1712362593.9735
MEM 627.898438 1712362594.0740
MEM 627.898438 1712362594.1744
MEM 627.898438 1712362594.2749
